Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_len_lambda	tree_length
1769	1	-14036.58	-14526.59	490.0112	93.57943	6.647357
1770	0	-14039.71	-14513.33	473.6296	87.72418	6.835209
1771	1	-14032.18	-14496.21	464.0313	81.02231	6.928437
1772	0	-14060.32	-14504.49	444.1722	88.38001	7.168473
1773	1	-14063.52	-14515.75	452.2317	84.04826	7.082228
1774	0	-14059.41	-14507.67	448.2684	84.00339	7.129363
1775	1	-14059.14	-14524.28	465.1404	87.79933	6.931913
1776	0	-14042.68	-14492.38	449.7	81.30004	7.106416
1777	1	-14004.4	-14491.2	486.797	91.81986	6.685614
1778	0	-14089.28	-14547.77	458.4847	82.22958	7.00257
1779	1	-14042.89	-14525.57	482.6846	90.29016	6.732641
1780	0	-14011.88	-14482.48	470.6013	84.828	6.866124
1781	1	-14064.03	-14529.87	465.8439	97.9457	6.877055
1782	0	-14077.41	-14514.4	436.9879	79.61374	7.257882
1783	1	-13992.05	-14496.25	504.1949	92.22547	6.496269
1784	0	-14068.21	-14516.94	448.7364	92.36753	7.096697
1785	1	-14048.93	-14515.48	466.5446	86.51163	6.916121
1786	0	-14065.41	-14509.42	444.009	82.46734	7.179009
1787	1	-14052.11	-14520.66	468.5505	92.6054	6.881183
1788	0	-14085.23	-14533.89	448.6607	84.53147	7.124825
1789	1	-14072.63	-14515.47	442.839	85.76309	7.191917
1790	0	-14055.02	-14514.94	459.9206	90.74979	6.983006
1791	1	-14074.55	-14526.65	452.1025	84.27371	7.083956
1792	0	-14075.29	-14520.4	445.1125	83.79631	7.166905
1793	1	-14068.39	-14525.25	456.8566	84.9178	7.028224
1794	0	-14058.68	-14511.16	452.4758	87.95917	7.075735
1795	1	-14071.08	-14536.13	465.0526	85.10763	6.932041
1796	0	-14092.78	-14518.15	425.3762	79.66919	7.40385
1797	1	-14025.75	-14499.81	474.0602	78.72517	6.782901
1798	0	-14083.33	-14522.04	438.7166	85.09621	7.241506
1799	1	-14082.26	-14523.92	441.6626	81.6801	7.206164
1800	0	-14046.38	-14486.81	440.4229	84.05127	7.222727
1801	1	-14061.93	-14510.17	448.2334	78.4669	7.109105
1802	0	-14098.61	-14535.77	437.1579	86.209	7.256818
1803	1	-14010.38	-14491.18	480.7986	88.11724	6.753874
1804	0	-14094.58	-14530.34	435.7658	82.99348	7.278986
1805	1	-14023.89	-14488.75	464.8628	92.67694	6.920665
1806	0	-14099.14	-14536.46	437.3224	84.87715	7.25834
1807	1	-14044.47	-14489.58	445.1143	85.79054	7.165339
1808	0	-14102.5	-14534.53	432.0364	86.9189	7.31324
1809	1	-14077.8	-14524.71	446.9147	88.68697	7.136246
1810	0	-14024.96	-14494.78	469.8141	79.39961	6.843568
1811	1	-14035.54	-14512.54	477.0025	86.24279	6.794703
1812	0	-14045.75	-14514.1	468.3518	85.62844	6.894234
1813	1	-14036.37	-14527.43	491.0586	86.00315	6.63073
1814	0	-14057.03	-14508.42	451.391	92.252	7.068661
1815	1	-14085.52	-14525.73	440.2161	75.1052	7.182124
1816	0	-14032.69	-14486.73	454.0384	87.06865	7.059859
1817	1	-14060.68	-14508.01	447.3391	92.76917	7.109119
1818	0	-14083.58	-14522.72	439.1364	81.45982	7.236682
1819	1	-14075.64	-14523.07	447.4221	81.81802	7.13605
1820	0	-14056.67	-14505.52	448.8537	82.44753	7.120218
1821	1	-14027.78	-14503.02	475.2407	94.26476	6.802182
1822	0	-14023.94	-14491.32	467.3779	94.25031	6.885674
1823	1	-14047.96	-14507.24	459.2843	85.08417	6.999796
1824	0	-14038.11	-14504.12	466.0126	85.31926	6.921116
1825	1	-14036.54	-14499.59	463.0519	85.25889	6.955745
1826	0	-14074.88	-14508.9	434.0262	79.65991	7.295243
1827	1	-14042.19	-14487.38	445.1925	81.96657	7.163654
1828	0	-14027.6	-14495.11	467.5122	91.95832	6.895102
1829	1	-14022.95	-14502.01	479.0562	82.70084	6.755554
1830	0	-14097.18	-14555.27	458.0899	80.70435	6.999981
1831	1	-14052.33	-14526.69	474.3554	82.78652	6.81288
1832	0	-14055.41	-14493.61	438.2079	88.01891	7.237672
1833	1	-14041.08	-14502.44	461.3633	88.36997	6.973979
1834	0	-14046.57	-14509.43	462.8588	89.23455	6.955249
1835	1	-14039.89	-14497.69	457.8027	83.58505	7.015007
1836	0	-14059.41	-14519.03	459.6278	83.67257	6.99339
1837	1	-14063.46	-14520.04	456.5816	88.10872	7.02872
1838	0	-14065.59	-14514.74	449.1536	85.31467	7.118718
1839	1	-14040.04	-14507.16	467.1195	85.5632	6.908532
1840	0	-14076.45	-14521.46	445.0095	83.65328	7.168091
1841	1	-14028.29	-14507.36	479.0704	87.60695	6.773069
1842	0	-14102.2	-14530.29	428.092	77.54753	7.361411
1843	1	-14023.31	-14508.81	485.4994	90.82748	6.701074
1844	0	-14057.04	-14507.25	450.2072	87.72706	7.102201
1845	1	-14034.04	-14512.28	478.239	92.79016	6.775966
1846	0	-14046.62	-14522.05	475.4296	87.28629	6.814393
1847	1	-14039.54	-14522.21	482.6693	86.99139	6.730867
1848	0	-14034.67	-14518.6	483.9297	93.53405	6.712488
1849	1	-14086.52	-14539.35	452.8296	82.38285	7.071806
1850	0	-14044.52	-14505.15	460.6267	82.05412	6.975753
1851	1	-14094.39	-14547.28	452.8936	86.24555	7.074247
1852	0	-14031.49	-14484.18	452.6897	85.62016	7.077146
1853	1	-14136.53	-14554.84	418.3063	83.73508	7.487019
1854	0	-14084.06	-14528.78	444.7258	80.59285	7.165146
1855	1	-14040.18	-14511.88	471.6981	86.49553	6.856532
1856	0	-14072.74	-14524.24	451.5012	83.20467	7.089794
1857	1	-14063.58	-14529.56	465.9871	86.21482	6.922411
1858	0	-14085	-14528.14	443.135	85.33646	7.18923
1859	1	-14053.34	-14525.12	471.7748	89.75478	6.854529
1860	0	-14066.3	-14521.47	455.167	91.03032	7.034078
1861	1	-14065.9	-14532.22	466.3207	86.20288	6.918533
1862	0	-14029.78	-14487.26	457.4822	84.82103	7.020774
1863	1	-14051.88	-14519.67	467.7932	86.90437	6.901856
1864	0	-14098.79	-14534.44	435.6506	89.72533	7.257189
1865	1	-14068.76	-14541.46	472.6995	86.58312	6.845063
1866	0	-14065.33	-14510.23	444.9018	81.83129	7.166885
1867	1	-14003.27	-14495.53	492.2588	89.39483	6.625968
1868	0	-14075.64	-14514.63	438.9889	86.09947	7.235898
1869	1	-14025.56	-14512.31	486.7447	88.15307	6.686451
1870	0	-14067.64	-14512.76	445.1188	80.77352	7.160967
1871	1	-14087.64	-14542.39	454.7505	87.38422	7.05112
1872	0	-14062.42	-14514.11	451.6889	83.40576	7.087881
1873	1	-14076.11	-14510.05	433.9429	81.69739	7.300692
1874	0	-14085.14	-14535.13	449.9895	83.91607	7.108808
1875	1	-14058.84	-14509.51	450.6726	85.18556	7.100974
1876	0	-14037.53	-14506.68	469.1512	89.72906	6.883814
1877	1	-14061.02	-14540.79	479.7625	83.52117	6.751934
1878	0	-14076.35	-14521.06	444.7138	81.75494	7.168997
1879	1	-14042.5	-14523.62	481.1163	93.07933	6.744074
1880	0	-14046.14	-14520.5	474.3574	90.65854	6.824123
1881	1	-14087.92	-14534.83	446.9091	86.82336	7.142369
1882	0	-14056.62	-14509.96	453.339	91.11252	7.053747
1883	1	-14063.68	-14535.71	472.0283	88.17311	6.853385
1884	0	-14041.48	-14495.12	453.6324	83.38271	7.064537
1885	1	-14071.5	-14532.24	460.7331	85.39481	6.983056
1886	0	-14046.44	-14507.53	461.0864	83.29581	6.974878
1887	1	-14056.57	-14523.22	466.6535	80.6479	6.893466
1888	0	-14041.48	-14484.62	443.1404	86.72918	7.18605
1889	1	-14061.53	-14521.3	459.7764	86.8804	6.994124
1890	0	-13998.34	-14489.85	491.5169	88.90481	6.633666
1891	1	-14051.32	-14518.65	467.3263	87.95547	6.906904
1892	0	-14052.87	-14527.93	475.0601	86.22659	6.817195
1893	1	-14049.79	-14531.49	481.692	82.8862	6.72492
1894	0	-14075.13	-14515.04	439.9088	87.06204	7.222165
1895	1	-14054.85	-14538.87	484.0157	89.78555	6.71814
1896	0	-14046.2	-14500.87	454.6716	81.10448	7.044354
1897	1	-14036.4	-14515.51	479.107	98.82702	6.735845
1898	0	-14056.21	-14533.3	477.0966	91.24412	6.792702
1899	1	-14003.31	-14500.74	497.4261	92.58776	6.569386
1900	0	-14070.58	-14559.88	489.2969	84.14357	6.641817
1901	1	-14042.96	-14513	470.042	91.05347	6.870602
1902	0	-14078.2	-14526.97	448.7704	79.4963	7.10919
1903	1	-14052.04	-14505.74	453.6987	86.84224	7.064139
1904	0	-14015.54	-14494.82	479.2798	83.63435	6.758321
1905	1	-14044.37	-14516.41	472.0419	87.94466	6.853292
1906	0	-14077.97	-14521.69	443.7225	75.62875	7.141513
1907	1	-14058.29	-14523.93	465.642	83.54051	6.921066
1908	0	-14070.81	-14524.18	453.3653	86.30233	7.068716
1909	1	-14076.25	-14509.88	433.6263	82.66436	7.30489
1910	0	-14054.97	-14508.66	453.6866	90.38901	7.053365
1911	1	-14074.71	-14557.32	482.6056	94.56222	6.722895
1912	0	-14017.49	-14497.52	480.0321	91.24358	6.760531
1913	1	-14075.55	-14524.82	449.2673	85.4692	7.117262
1914	0	-14032.21	-14499.48	467.2678	88.42099	6.907104
1915	1	-14092.6	-14533.38	440.7817	82.7164	7.218374
1916	0	-14088.21	-14513.82	425.6074	85.45924	7.394127
1917	1	-14045.1	-14512.65	467.5503	86.11526	6.904187
1918	0	-14066.54	-14507.76	441.2282	87.99638	7.203452
1919	1	-14082.07	-14534.07	451.9971	81.94743	7.080574
1920	0	-14011.96	-14492.96	481.0045	96.35641	6.731351
1921	1	-14094.6	-14534.96	440.3619	87.14561	7.216662
1922	0	-14059.13	-14511.76	452.6313	94.39474	7.041095
1923	1	-14096.42	-14543.59	447.1674	88.17971	7.135317
1924	0	-14065.07	-14494.04	428.9724	86.47634	7.350583
1925	1	-14114.74	-14567.98	453.2375	84.58467	7.070712
1926	0	-14059.64	-14492.62	432.9802	82.29236	7.312741
1927	1	-14066.72	-14528.64	461.9208	83.89073	6.966564
1928	0	-14069.22	-14517.32	448.0997	83.33711	7.130838
1929	1	-14064.59	-14528.5	463.9045	84.44421	6.944303
1930	0	-14071.77	-14532.15	460.3774	91.22195	6.976033
1931	1	-14045.72	-14499.32	453.5996	86.61927	7.065611
1932	0	-14074.74	-14514.74	439.997	82.19561	7.227358
1933	1	-14064.57	-14541.48	476.9109	91.88655	6.793098
1934	0	-14086.27	-14522.93	436.6548	84.76085	7.266437
1935	1	-14048.71	-14532.52	483.811	90.51013	6.719988
1936	0	-14100.39	-14551.62	451.2293	82.24546	7.090849
1937	1	-14056.49	-14533.3	476.8068	89.82579	6.798382
1938	0	-14070.8	-14523.93	453.132	87.64455	7.069058
1939	1	-14043.47	-14531.21	487.7368	86.92955	6.672439
1940	0	-14059.73	-14520.33	460.5986	84.64648	6.983783
1941	1	-14068.71	-14548.63	479.9198	88.47973	6.764038
1942	0	-14039.07	-14497.3	458.2287	87.27915	7.011465
1943	1	-14023	-14529.43	506.4295	92.46121	6.472119
1944	0	-14053.53	-14527.64	474.1041	86.65944	6.828944
1945	1	-14058.39	-14537.97	479.5778	84.76008	6.760032
1946	0	-14072.37	-14524.26	451.8952	85.58327	7.086449
1947	1	-14017.14	-14518.15	501.0129	95.11153	6.527075
1948	0	-14065.85	-14507.92	442.0706	77.53782	7.181078
1949	1	-14037.68	-14520.83	483.1512	90.56556	6.727223
1950	0	-14057.65	-14500.79	443.1369	79.31416	7.179101
1951	1	-14042.12	-14518.75	476.6356	85.19044	6.796208
1952	0	-14074.82	-14532.88	458.0597	77.60081	6.975521
1953	1	-14054.7	-14520.64	465.9416	89.40979	6.920329
1954	0	-14069.53	-14500.65	431.1162	85.99935	7.327723
1955	1	-14008.95	-14507.4	498.455	87.57214	6.551676
1956	0	-14073.31	-14527.15	453.8439	91.09064	7.048314
1957	1	-14039.26	-14513.68	474.4174	88.39969	6.826251
1958	0	-14094.45	-14537.7	443.2502	85.26483	7.18799
1959	1	-14036.02	-14512.68	476.6637	88.8286	6.800765
1960	0	-14078.67	-14537.44	458.7666	82.36012	6.999653
1961	1	-14061.55	-14519.84	458.2903	81.82096	7.003229
1962	0	-14058.27	-14512.28	454.0092	86.43152	7.061114
1963	1	-14076.48	-14526.65	450.1794	79.77392	7.093142
1964	0	-14069.51	-14516.76	447.2478	83.6527	7.141334
1965	1	-14092.32	-14535.51	443.1859	82.36876	7.188845
1966	0	-14054.38	-14503.51	449.125	82.93623	7.117921
1967	1	-14064.75	-14515.08	450.3281	83.87457	7.104737
1968	0	-14025.48	-14498.47	472.994	90.06514	6.840407
1969	1	-14046.95	-14499.39	452.4436	81.62409	7.073963
1970	0	-14089.34	-14541.08	451.7451	84.40626	7.088277
1971	1	-14053.13	-14509.64	456.5112	81.12716	7.021786
1972	0	-14077.13	-14523.84	446.7068	81.28192	7.143172
1973	1	-14025.92	-14516.08	490.1578	87.80972	6.646998
1974	0	-14087.72	-14515.6	427.875	78.00173	7.366508
1975	1	-14063.56	-14535.73	472.1639	84.02984	6.845006
1976	0	-14062.16	-14486.73	424.5644	84.12805	7.411175
1977	1	-14053.54	-14525.91	472.3773	93.74321	6.835049
1978	0	-14050.68	-14494.65	443.9647	85.93862	7.178447
1979	1	-14091.31	-14537.24	445.9259	77.22796	7.128677
1980	0	-14009.71	-14480.6	470.8887	91.16872	6.860965
1981	1	-14093.02	-14556.99	463.9666	81.74345	6.933442
1982	0	-14075.1	-14522.05	446.954	85.86214	7.143785
1983	1	-14046.21	-14518.54	472.3221	88.39353	6.849957
1984	0	-14078.52	-14519.37	440.8519	87.46752	7.209857
1985	1	-14030.55	-14499.62	469.0679	80.36494	6.861326
1986	0	-14052.93	-14502.31	449.3786	81.35192	7.110561
1987	1	-14042	-14503.33	461.3239	97.29562	6.92843
1988	0	-14053.28	-14511.61	458.3302	81.47394	7.001128
1989	1	-14084.46	-14530.77	446.3099	83.65463	7.152547
1990	0	-14087.74	-14535.74	447.995	88.15481	7.126018
1991	1	-14081.52	-14516.34	434.8165	85.82679	7.285259
1992	0	-14064.46	-14507.83	443.366	89.11219	7.174287
1993	1	-14087.18	-14536.56	449.3884	79.34732	7.100492
1994	0	-14075.28	-14517.31	442.0311	83.71558	7.20369
1995	1	-14078.02	-14530.1	452.0774	86.38598	7.083529
1996	0	-14079.38	-14531.61	452.2319	80.90611	7.073535
1997	1	-14037.38	-14523.79	486.4116	96.15347	6.676173
1998	0	-14035.05	-14502.2	467.1494	84.27286	6.905406
1999	1	-14031.89	-14503.49	471.6032	89.37291	6.857061
2000	0	-14056.6	-14510.78	454.1793	84.58459	7.059578
2001	1	-14036.12	-14518.4	482.2766	89.09043	6.737637
