Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
1256	0	-6146.481	-6174.392	27.91149	1.239704	29.06243	0.182174	0.538595	1.03062	2.24861	7.322383
1257	1	-6187.053	-6181.434	-5.618363	1.56614	22.4417	0.235361	0.599208	1.05408	2.11135	8.512865
1258	0	-6139.605	-6175.799	36.19376	1.54012	28.73685	0.231454	0.595101	1.05269	2.12075	7.033542
1259	1	-6154.6	-6167.647	13.04714	1.664224	27.09185	0.249614	0.61379	1.05877	2.07783	7.850626
1260	0	-6158.281	-6181.748	23.46611	1.21152	29.34966	0.177134	0.532249	1.02779	2.26282	7.473612
1261	1	-6188.703	-6182.459	-6.244474	1.569332	25.65029	0.235837	0.599704	1.05425	2.11021	8.58834
1262	0	-6145.674	-6177	31.32686	1.26882	30.16149	0.187303	0.544933	1.03337	2.23439	7.20456
1263	1	-6167.429	-6178.424	10.99518	1.55379	30.06357	0.233514	0.597272	1.05343	2.11578	7.881279
1264	0	-6136.335	-6166.982	30.64652	1.210653	30.70143	0.176978	0.532051	1.0277	2.26327	7.223064
1265	1	-6148.297	-6177.613	29.31586	1.654155	27.62491	0.248184	0.612355	1.05832	2.08114	7.260833
1266	0	-6158.474	-6179.359	20.88505	1.333644	29.60983	0.198443	0.558302	1.03895	2.20431	7.55863
1267	1	-6156.21	-6188.781	32.57075	1.495748	27.0492	0.224665	0.587847	1.05017	2.13732	7.128782
1268	0	-6179.942	-6194.876	14.93395	1.271821	24.77406	0.187828	0.545574	1.03365	2.23295	7.737056
1269	1	-6155.211	-6173.347	18.13528	1.517481	26.76006	0.22801	0.591441	1.05143	2.12912	7.659459
1270	0	-6147.325	-6183.906	36.5811	1.288385	28.99459	0.190706	0.549073	1.03513	2.22509	7.023324
1271	1	-6168.056	-6179.982	11.92519	1.655219	27.50192	0.248336	0.612507	1.05837	2.08079	7.89101
1272	0	-6186.608	-6192.594	5.986689	1.574216	26.97244	0.236563	0.600461	1.0545	2.10848	8.112166
1273	1	-6165.872	-6166.782	0.909618	1.728626	22.8619	0.25858	0.62266	1.06144	2.05732	8.244888
1274	0	-6156.79	-6170.244	13.45362	1.527992	27.2943	0.229614	0.59315	1.05202	2.12521	7.835756
1275	1	-6161.696	-6190.631	28.93508	1.422555	29.63647	0.213107	0.575137	1.04553	2.16623	7.286676
1276	0	-6152.974	-6175.934	22.95924	1.331657	26.66809	0.198107	0.557906	1.03879	2.2052	7.477403
1277	1	-6137.31	-6185.329	48.01909	0.9684979	34.35986	0.130626	0.467074	0.994578	2.40772	6.644646
1278	0	-6175.029	-6185.006	9.977078	1.473104	27.48342	0.221138	0.584018	1.0488	2.14604	7.961978
1279	1	-6132.898	-6175.985	43.08678	1.325271	31.94902	0.197026	0.55663	1.03827	2.20807	6.816857
1280	0	-6138.645	-6170.714	32.06867	1.621591	31.09971	0.243509	0.607619	1.05683	2.09204	7.173036
1281	1	-6127.154	-6168.995	41.84095	1.23972	33.53605	0.182177	0.538599	1.03062	2.2486	6.838531
1282	0	-6153.382	-6177.716	24.33387	1.178489	30.08593	0.171133	0.524532	1.02426	2.28008	7.437332
1283	1	-6138.023	-6183.722	45.69892	1.196521	33.32489	0.174422	0.528783	1.02622	2.27058	6.725852
1284	0	-6139.64	-6187.796	48.15501	1.16894	30.17696	0.169379	0.522242	1.02319	2.28519	6.646837
1285	1	-6119.286	-6161.677	42.39147	1.016614	30.72006	0.140257	0.481689	1.0027	2.37535	6.840565
1286	0	-6163.155	-6204.719	41.56386	1.287614	28.06643	0.190573	0.548911	1.03507	2.22545	6.830797
1287	1	-6148.635	-6170.374	21.73877	1.561965	28.5161	0.234738	0.598556	1.05386	2.11284	7.537222
1288	0	-6131.017	-6174.058	43.04102	0.8109129	30.31781	0.0978787	0.411491	0.959933	2.5307	6.817344
1289	1	-6148.487	-6177.716	29.22907	1.168049	29.94981	0.169215	0.522027	1.02309	2.28567	7.275438
1290	0	-6169.406	-6207.81	38.40371	0.9701343	34.08065	0.130957	0.467587	0.99487	2.40659	6.930427
1291	1	-6156.205	-6187.878	31.67226	1.62958	28.95162	0.244664	0.608794	1.0572	2.08934	7.192379
1292	0	-6153.52	-6176.836	23.31601	1.288655	29.95131	0.190753	0.549129	1.03516	2.22496	7.472852
1293	1	-6186.443	-6199.426	12.98363	1.356548	29.01955	0.202288	0.562796	1.04076	2.19416	7.836762
1294	0	-6144.157	-6175.201	31.04425	1.434059	26.50513	0.214954	0.577199	1.0463	2.16154	7.168925
1295	1	-6162.102	-6186.698	24.59579	1.496066	27.78844	0.224714	0.5879	1.05019	2.1372	7.4333
1296	0	-6154.222	-6181.718	27.49611	1.29243	31.92483	0.191405	0.549917	1.03549	2.22319	7.305333
1297	1	-6178.774	-6203.283	24.50901	1.29594	28.92225	0.19201	0.550647	1.03579	2.22155	7.439873
1298	0	-6179.454	-6195.363	15.9088	1.373829	29.55998	0.205157	0.566113	1.04206	2.18666	7.727575
1299	1	-6150.728	-6180.951	30.22295	1.271688	28.15776	0.187804	0.545546	1.03364	2.23301	7.236024
1300	0	-6158.408	-6183.038	24.63043	1.510575	30.27595	0.226951	0.590307	1.05104	2.1317	7.425145
1301	1	-6155.473	-6196.75	41.27714	1.077825	34.49598	0.152215	0.498956	1.01179	2.33704	6.83818
1302	0	-6169.001	-6181.491	12.4909	1.590542	26.87017	0.238976	0.602965	1.05532	2.10273	7.870781
1303	1	-6153.903	-6189.189	35.28591	1.036517	28.47906	0.144182	0.487459	1.0058	2.36256	7.061602
1304	0	-6145.941	-6172.569	26.62765	1.484759	26.47485	0.222958	0.586	1.04951	2.14153	7.33472
1305	1	-6155.851	-6170.509	14.65741	1.483969	28.47378	0.222835	0.585866	1.04947	2.14183	7.785996
1306	0	-6148.038	-6174.447	26.40912	1.722822	27.71585	0.257784	0.621882	1.06121	2.05912	7.367198
1307	1	-6180.563	-6189.101	8.537788	1.35989	28.07292	0.202844	0.563443	1.04101	2.1927	8.007414
1308	0	-6139.944	-6173.031	33.08631	1.141196	29.67927	0.164235	0.515434	1.01996	2.30038	7.146659
1309	1	-6151.143	-6166.806	15.66338	1.582949	24.47018	0.237856	0.601805	1.05494	2.1054	7.695357
1310	0	-6130.09	-6179.573	49.48368	1.13113	35.31257	0.162351	0.512905	1.01873	2.30601	6.588125
1311	1	-6136.806	-6175.68	38.87394	1.182085	27.32087	0.171792	0.525387	1.02465	2.27817	6.905304
1312	0	-6115.893	-6185.653	69.76	1.062113	34.39697	0.149178	0.494657	1.00957	2.34659	6.012076
1313	1	-6168.159	-6192.9	24.74124	1.264913	26.39543	0.18662	0.544095	1.03301	2.23627	7.403932
1314	0	-6133.29	-6183.683	50.39263	1.08215	33.15147	0.153047	0.500124	1.01238	2.33445	6.586032
1315	1	-6163.388	-6183.034	19.6459	1.564893	26.36869	0.235175	0.599013	1.05402	2.1118	7.596459
1316	0	-6149.144	-6181.525	32.38129	1.331837	30.52215	0.198137	0.557942	1.0388	2.20512	7.167807
1317	1	-6189.099	-6186.873	-2.225886	1.779063	24.18164	0.265395	0.629256	1.06333	2.04202	8.421929
1318	0	-6124.877	-6177.395	52.51808	0.8602607	33.85574	0.108302	0.43031	0.972349	2.48904	6.518068
1319	1	-6181.789	-6201.382	19.5925	0.9821783	28.05907	0.133384	0.471329	0.996983	2.3983	7.613634
1320	0	-6129.826	-6179.313	49.48704	1.064106	31.80617	0.149564	0.495207	1.00986	2.34537	6.616289
1321	1	-6153.69	-6163.608	9.918579	1.471051	24.99261	0.220816	0.583666	1.04868	2.14684	7.945286
1322	0	-6122.681	-6172.933	50.2523	1.558954	31.75574	0.234288	0.598084	1.0537	2.11392	6.592072
1323	1	-6157.719	-6171.675	13.95615	1.535482	28.36664	0.230752	0.594358	1.05244	2.12245	7.811776
1324	0	-6145.594	-6181.578	35.98481	1.183098	29.83113	0.171977	0.525627	1.02477	2.27763	7.049563
1325	1	-6150.856	-6170.901	20.04479	1.271196	26.06636	0.187718	0.545441	1.03359	2.23325	7.574698
1326	0	-6136.189	-6183.087	46.89727	1.270022	30.17585	0.187513	0.54519	1.03348	2.23381	6.688502
1327	1	-6157.305	-6176.994	19.68903	1.167446	25.68361	0.169104	0.521882	1.02302	2.28599	7.578278
1328	0	-6175.748	-6202.721	26.97237	1.264825	31.0975	0.186604	0.544076	1.033	2.23631	7.336941
1329	1	-6156.769	-6179.325	22.55551	1.403226	24.93775	0.209978	0.571614	1.04419	2.17421	7.437168
1330	0	-6197.308	-6195.202	-2.106806	1.529629	26.22223	0.229863	0.593415	1.05212	2.12461	8.42304
1331	1	-6177.519	-6193.662	16.14294	1.432671	26.78862	0.214732	0.576952	1.04621	2.16211	7.734173
1332	0	-6194.896	-6185.886	-9.010069	1.32584	22.77057	0.197122	0.556744	1.03832	2.20782	8.675897
1333	1	-6161.442	-6186.939	25.49715	1.497732	33.6195	0.224972	0.588178	1.05029	2.13656	7.32339
1334	0	-6150.751	-6176.737	25.98618	1.525967	29.21315	0.229306	0.592822	1.05191	2.12596	7.388256
1335	1	-6169.261	-6195.673	26.41192	1.284272	27.33161	0.189994	0.54821	1.03477	2.22703	7.361618
1336	0	-6169.384	-6170.604	1.22005	1.63755	24.58048	0.24581	0.609958	1.05757	2.08666	8.287591
1337	1	-6180.511	-6197.4	16.88887	1.572407	29.75142	0.236294	0.600181	1.05441	2.10912	7.691141
1338	0	-6158.552	-6182.854	24.30211	1.537677	27.07787	0.231085	0.59471	1.05256	2.12165	7.434956
1339	1	-6152.734	-6182.394	29.65989	1.686195	26.05527	0.252706	0.616875	1.05971	2.07071	7.205403
1340	0	-6127.928	-6160.903	32.97496	1.353286	32.10537	0.201743	0.562163	1.0405	2.19559	7.130943
1341	1	-6161.709	-6175.679	13.97001	1.305663	30.23526	0.193682	0.552652	1.03663	2.21704	7.778248
1342	0	-6157.211	-6180.491	23.27975	1.188541	36.24978	0.17297	0.526913	1.02536	2.27476	7.293746
1343	1	-6185.162	-6205.228	20.06618	1.09204	25.79138	0.154944	0.50277	1.01372	2.32857	7.566709
1344	0	-6152.241	-6190.523	38.28135	1.52762	30.12668	0.229558	0.59309	1.052	2.12535	6.97388
1345	1	-6171.566	-6178.982	7.416791	1.584885	26.30357	0.238143	0.602102	1.05504	2.10472	8.060096
1346	0	-6130.566	-6173.35	42.78466	0.8769413	32.96003	0.111795	0.436361	0.976189	2.47565	6.81779
1347	1	-6184.761	-6186.241	1.479799	1.449878	25.93167	0.217475	0.579995	1.04734	2.15519	8.287248
1348	0	-6145.24	-6182.016	36.77621	1.407034	28.37825	0.210597	0.572313	1.04446	2.17263	7.007517
1349	1	-6122.463	-6168.699	46.23645	1.250235	31.21517	0.184039	0.540913	1.03163	2.24341	6.717888
1350	0	-6165.45	-6186.197	20.7471	1.937751	25.47072	0.285729	0.648227	1.06835	1.99769	7.530184
1351	1	-6162.705	-6192.138	29.43294	1.189983	28.95061	0.173233	0.527253	1.02552	2.274	7.269723
1352	0	-6144.431	-6179.805	35.37405	1.15141	28.5662	0.166137	0.517968	1.02117	2.29473	7.059787
1353	1	-6168.822	-6185.003	16.18061	1.833994	25.90506	0.27262	0.636114	1.06522	2.02605	7.719799
1354	0	-6146.446	-6178.202	31.75612	1.194909	30.97347	0.174129	0.528407	1.02605	2.27142	7.184418
1355	1	-6158.855	-6183.205	24.34973	1.721044	29.60326	0.25754	0.621643	1.06114	2.05968	7.441674
1356	0	-6131.492	-6164.513	33.02101	1.264835	29.81413	0.186606	0.544078	1.03301	2.23631	7.148919
1357	1	-6160.805	-6184.398	23.59355	1.228809	30.47771	0.180235	0.536167	1.02955	2.25405	7.456414
1358	0	-6125.426	-6165.179	39.75232	1.511425	29.24778	0.227082	0.590447	1.05109	2.13139	6.917469
1359	1	-6152.192	-6180.19	27.9984	1.463062	28.36216	0.21956	0.58229	1.04818	2.14997	7.316717
1360	0	-6141.529	-6171.128	29.59865	1.216553	32.19771	0.17804	0.533398	1.02831	2.26025	7.234315
1361	1	-6162.826	-6191.319	28.4931	1.255991	26.12853	0.185053	0.542167	1.03218	2.2406	7.252829
1362	0	-6178.998	-6200.424	21.42552	1.167329	25.74701	0.169083	0.521853	1.02301	2.28606	7.512652
1363	1	-6176.055	-6191.483	15.4282	1.458654	26.99512	0.218864	0.581526	1.0479	2.15171	7.762253
1364	0	-6155.437	-6197.079	41.64119	1.336882	31.44516	0.198989	0.558944	1.03921	2.20286	6.864552
1365	1	-6167.409	-6190.271	22.86188	1.067073	26.86854	0.150139	0.496024	1.01028	2.34356	7.484786
1366	0	-6155.571	-6191.723	36.15133	0.8715741	28.37688	0.110673	0.43443	0.974972	2.47992	7.029513
1367	1	-6180.509	-6215.34	34.83082	1.332883	29.59675	0.198314	0.55815	1.03889	2.20465	7.087598
1368	0	-6164.798	-6197.854	33.05604	1.202376	31.41767	0.175483	0.530144	1.02684	2.26754	7.137896
1369	1	-6158.858	-6175.988	17.1303	1.510774	27.46393	0.226982	0.59034	1.05105	2.13163	7.701654
1370	0	-6161.688	-6188.239	26.55044	1.882211	28.2484	0.278797	0.641874	1.06674	2.01259	7.367087
1371	1	-6172.935	-6185.337	12.40116	1.596855	26.44161	0.239904	0.603922	1.05564	2.10054	7.871821
1372	0	-6148.488	-6179.839	31.35067	1.222657	27.00027	0.179135	0.534782	1.02893	2.25715	7.172566
1373	1	-6180.261	-6182.177	1.916357	1.659834	28.1572	0.248991	0.613166	1.05858	2.07927	8.241323
1374	0	-6134.919	-6175.368	40.4486	0.9106764	30.73716	0.118805	0.448153	0.983465	2.44958	6.903822
1375	1	-6187.92	-6194.213	6.29319	1.312507	27.76524	0.194853	0.55405	1.03721	2.21389	8.092281
1376	0	-6135.502	-6181.7	46.19798	0.9902432	32.30829	0.135003	0.473799	0.998364	2.39283	6.718331
1377	1	-6170.818	-6188.284	17.4656	1.375063	28.92357	0.205361	0.566347	1.04216	2.18613	7.683388
1378	0	-6169.999	-6189.877	19.87747	1.299009	29.00889	0.192539	0.551282	1.03606	2.22012	7.599296
1379	1	-6150.501	-6178.628	28.12606	1.147307	29.74502	0.165374	0.516954	1.02068	2.29699	7.313471
1380	0	-6145.615	-6194.165	48.5494	1.182081	32.27253	0.171791	0.525386	1.02465	2.27817	6.64562
1381	1	-6145.998	-6193.168	47.17014	1.012783	32.88588	0.139497	0.480561	1.00209	2.37786	6.68526
1382	0	-6128.937	-6185.718	56.78126	1.121288	35.2591	0.160499	0.5104	1.01751	2.31159	6.382037
1383	1	-6151.513	-6168.657	17.14366	1.56142	29.86697	0.234656	0.59847	1.05383	2.11304	7.680504
1384	0	-6179.923	-6209.837	29.91452	1.486638	31.21912	0.223251	0.586317	1.04963	2.1408	7.240719
1385	1	-6157.124	-6173.969	16.84463	1.499784	29.32752	0.225289	0.58852	1.05041	2.13578	7.699547
1386	0	-6176.567	-6213.022	36.45574	1.653899	29.98808	0.248148	0.612318	1.05831	2.08122	7.034239
1387	1	-6179.74	-6201.771	22.03063	1.343748	26.87976	0.200145	0.560299	1.03976	2.1998	7.515905
1388	0	-6139.833	-6185.241	45.40761	1.422524	32.82404	0.213102	0.575131	1.04553	2.16624	6.73937
1389	1	-6162.819	-6190.756	27.93657	1.695699	28.23969	0.254033	0.618191	1.06011	2.06767	7.317945
1390	0	-6141.64	-6183.794	42.15416	1.395501	34.84443	0.208719	0.570185	1.04365	2.17745	6.805796
1391	1	-6165.39	-6188.084	22.69358	1.345304	25.5146	0.200406	0.560604	1.03988	2.19911	7.455375
1392	0	-6140.979	-6180.092	39.11259	1.448691	31.27575	0.217286	0.579787	1.04726	2.15567	6.94584
1393	1	-6142.825	-6168.468	25.64283	1.531276	28.60844	0.230114	0.593681	1.05221	2.124	7.400531
1394	0	-6176.194	-6209.772	33.57803	1.127904	31.02	0.161745	0.512087	1.01834	2.30783	7.125206
1395	1	-6159.341	-6174.521	15.1805	1.448336	26.55976	0.21723	0.579725	1.04724	2.15581	7.768031
1396	0	-6143.528	-6172.814	29.28608	1.285353	28.2764	0.190181	0.548438	1.03487	2.22652	7.270521
1397	1	-6167.467	-6179.539	12.0721	1.881733	29.92818	0.278736	0.641818	1.06673	2.01272	7.848826
1398	0	-6153.857	-6182.689	28.83117	1.339186	31.74415	0.199377	0.5594	1.03939	2.20183	7.266839
1399	1	-6184.245	-6185.449	1.204228	1.297047	30.9764	0.192201	0.550876	1.03589	2.22103	8.170685
1400	0	-6185.368	-6212.756	27.38836	1.339172	30.38394	0.199375	0.559397	1.03939	2.20183	7.332938
1401	1	-6164.952	-6181.446	16.49372	1.2696	26.08113	0.18744	0.5451	1.03344	2.23402	7.711206
1402	0	-6156.607	-6179.55	22.94293	1.372719	24.33027	0.204974	0.565902	1.04198	2.18714	7.389949
1403	1	-6184.563	-6189.1	4.536488	1.450639	26.75604	0.217596	0.580129	1.04739	2.15489	8.167662
1404	0	-6160.765	-6181.646	20.88162	1.393304	32.80597	0.20836	0.569777	1.04349	2.17838	7.487124
1405	1	-6182.481	-6188.373	5.891236	1.327936	25.30717	0.197477	0.557163	1.03849	2.20687	8.111418
1406	0	-6151.319	-6173.434	22.1158	1.33086	29.29569	0.197972	0.557748	1.03873	2.20555	7.520082
1407	1	-6163.537	-6186.731	23.19335	1.749091	26.40474	0.261367	0.625372	1.06223	2.05103	7.462797
1408	0	-6168.984	-6193.114	24.13052	1.656269	28.55854	0.248485	0.612657	1.05842	2.08044	7.453379
1409	1	-6169.252	-6192.253	23.00096	1.935768	27.31742	0.285485	0.648005	1.0683	1.99821	7.486246
1410	0	-6163.272	-6183.558	20.28572	1.865841	29.09545	0.276716	0.639945	1.06624	2.0171	7.584488
1411	1	-6139.636	-6172.779	33.14338	1.422259	31.68054	0.21306	0.575083	1.04551	2.16635	7.13185
1412	0	-6171.556	-6184.875	13.31922	1.714437	26.11475	0.25663	0.620751	1.06087	2.06174	7.833384
1413	1	-6155.831	-6170.451	14.62008	1.534931	26.5248	0.230668	0.594269	1.05241	2.12265	7.788786
1414	0	-6164.737	-6186.426	21.68923	1.582233	28.40665	0.237751	0.601695	1.05491	2.10565	7.53913
1415	1	-6155.103	-6182.623	27.52027	1.411784	28.94235	0.211368	0.573182	1.04479	2.17066	7.335781
1416	0	-6158.596	-6175.53	16.93389	1.271284	27.97869	0.187734	0.54546	1.0336	2.23321	7.708649
1417	1	-6142.078	-6183.792	41.71438	1.396202	34.75754	0.208833	0.570315	1.0437	2.17716	6.82023
1418	0	-6166.784	-6180.565	13.78121	1.572029	24.22089	0.236238	0.600123	1.05439	2.10925	7.761741
1419	1	-6146.631	-6189.499	42.86819	1.23012	30.00174	0.180469	0.536461	1.02968	2.25339	6.820534
1420	0	-6183.185	-6184.164	0.9798982	1.532094	24.6395	0.230238	0.593813	1.05225	2.1237	8.298323
1421	1	-6182.762	-6207.895	25.13318	1.501298	28.47678	0.225523	0.588772	1.0505	2.13521	7.418095
1422	0	-6201.821	-6202.44	0.619425	1.563688	26.85884	0.234995	0.598825	1.05395	2.11223	8.312742
1423	1	-6150.865	-6181.017	30.15223	1.072273	31.96895	0.151145	0.497447	1.01101	2.34039	7.221351
1424	0	-6176.787	-6179.787	2.999754	2.205725	30.20081	0.316655	0.675247	1.07438	1.93372	8.142326
1425	1	-6144.789	-6187.854	43.06428	1.174674	32.10524	0.170433	0.52362	1.02383	2.28211	6.816687
1426	0	-6181.691	-6190.679	8.988544	1.320501	29.89356	0.196215	0.55567	1.03788	2.21024	7.952819
1427	1	-6151.526	-6184.991	33.46453	1.133103	27.74809	0.162721	0.513403	1.01897	2.3049	7.113315
1428	0	-6144.489	-6169.386	24.89653	1.4706	27.36821	0.220745	0.583588	1.04865	2.14702	7.417584
1429	1	-6142.539	-6184.13	41.59012	1.096592	31.85118	0.155814	0.503976	1.01433	2.32588	6.864312
1430	0	-6169.769	-6184.71	14.94043	1.212101	30.1957	0.177239	0.532382	1.02785	2.26253	7.747067
1431	1	-6141.183	-6173.216	32.03274	1.663401	32.25338	0.249497	0.613673	1.05873	2.0781	7.157745
1432	0	-6153.46	-6174.252	20.79173	1.43224	29.43564	0.214663	0.576875	1.04618	2.16228	7.563816
1433	1	-6132.147	-6184.305	52.15788	1.034959	29.86884	0.143876	0.487013	1.00556	2.36355	6.508204
1434	0	-6172.289	-6182.55	10.26135	1.682457	24.33737	0.252183	0.616355	1.05955	2.07191	7.911435
1435	1	-6161.308	-6201.883	40.57581	0.8486222	32.16311	0.105855	0.425997	0.969568	2.49858	6.893695
1436	0	-6153.019	-6171.084	18.06503	1.282121	27.33251	0.18962	0.547758	1.03458	2.22804	7.667016
1437	1	-6158.567	-6179.484	20.91713	1.397391	30.92534	0.209028	0.570536	1.04378	2.17666	7.535387
1438	0	-6146.403	-6174.131	27.72773	1.120753	28.28182	0.160398	0.510264	1.01744	2.31189	7.325674
1439	1	-6153.738	-6184.872	31.13395	1.317872	35.07818	0.195768	0.555139	1.03766	2.21143	7.115014
1440	0	-6151.618	-6176.494	24.87647	1.607568	27.11188	0.241471	0.605534	1.05616	2.09683	7.414333
1441	1	-6139.409	-6183.018	43.60861	1.572429	31.59717	0.236297	0.600184	1.05441	2.10911	6.801724
1442	0	-6157.794	-6179.927	22.13278	1.267382	27.18746	0.187052	0.544625	1.03324	2.23508	7.516507
1443	1	-6179.001	-6193.733	14.73194	1.838071	25.69177	0.273148	0.63661	1.06535	2.02489	7.77146
1444	0	-6160.894	-6188.49	27.59613	1.377058	29.68424	0.205691	0.566726	1.0423	2.18528	7.331617
1445	1	-6185.796	-6202.203	16.40685	1.776898	29.47257	0.265106	0.628979	1.06325	2.04266	7.712183
1446	0	-6141.769	-6179.683	37.91354	1.315007	31.50415	0.195279	0.554559	1.03742	2.21274	6.982675
1447	1	-6174.99	-6187.595	12.60519	1.487457	28.36494	0.223378	0.586455	1.04968	2.14049	7.859421
1448	0	-6168.786	-6184.192	15.40607	1.317347	27.42339	0.195678	0.555033	1.03762	2.21167	7.764413
1449	1	-6136.056	-6177.596	41.54041	1.209669	30.06477	0.176801	0.531825	1.0276	2.26377	6.865266
1450	0	-6160.054	-6179.63	19.57594	0.972439	28.07539	0.131422	0.468308	0.995279	2.40499	7.614217
1451	1	-6144.002	-6180.172	36.16978	1.310041	29.50809	0.194431	0.553548	1.037	2.21502	7.041852
1452	0	-6148.068	-6185.171	37.1027	1.311903	28.1908	0.19475	0.553927	1.03716	2.21416	6.992376
1453	1	-6163.637	-6194.091	30.45417	1.0093	27.20392	0.138806	0.47953	1.00152	2.38014	7.210822
1454	0	-6170.623	-6178.108	7.485293	1.114118	23.94675	0.159145	0.508556	1.01661	2.31569	8.0117
1455	1	-6164.816	-6189.386	24.56991	1.180539	30.05256	0.171509	0.52502	1.02448	2.27899	7.429871
1456	0	-6157.861	-6177.587	19.72651	1.378031	26.70197	0.205851	0.56691	1.04238	2.18486	7.599142
1457	1	-6158.388	-6182.724	24.33574	1.127547	34.30909	0.161678	0.511997	1.01829	2.30803	7.33563
1458	0	-6132.211	-6157.369	25.15883	1.796509	29.18936	0.267712	0.63147	1.06395	2.03687	7.416672
1459	1	-6153.681	-6175.223	21.54235	1.351892	31.49689	0.20151	0.561892	1.04039	2.1962	7.5025
1460	0	-6139.483	-6167.683	28.20064	1.711212	28.80631	0.256185	0.620313	1.06074	2.06276	7.311931
1461	1	-6186.921	-6192.611	5.689959	1.648026	25.1799	0.24731	0.611474	1.05805	2.08317	8.117571
1462	0	-6138.268	-6169.763	31.49561	1.10881	29.0333	0.158139	0.50718	1.01592	2.31876	7.198918
1463	1	-6186.234	-6194.718	8.483385	1.410196	26.94292	0.21111	0.572892	1.04468	2.17132	8.019707
1464	0	-6180.198	-6193.905	13.7063	1.968156	30.5427	0.289444	0.651584	1.06917	1.9898	7.779115
1465	1	-6183.206	-6178.368	-4.837406	1.648011	26.87213	0.247308	0.611472	1.05805	2.08317	8.51563
1466	0	-6157.802	-6167.03	9.227353	1.461738	25.36001	0.219351	0.582061	1.04809	2.15049	7.980562
1467	1	-6160.665	-6186.936	26.2707	1.747232	27.85394	0.261115	0.625128	1.06216	2.0516	7.373729
1468	0	-6156.886	-6178.002	21.11568	1.409356	28.17895	0.210974	0.572739	1.04462	2.17166	7.559472
1469	1	-6147.635	-6172.989	25.3539	1.66459	29.5759	0.249665	0.613842	1.05878	2.07771	7.407944
1470	0	-6170.782	-6184.212	13.43023	1.069272	30.73905	0.150565	0.496627	1.01059	2.34222	7.782783
1471	1	-6181.055	-6186.177	5.121663	1.576707	27.84005	0.236932	0.600846	1.05463	2.1076	8.133246
1472	0	-6187.768	-6198.141	10.37262	1.087129	26.24944	0.154003	0.50146	1.01306	2.33148	7.947337
1473	1	-6182.616	-6182.638	0.02196453	1.335768	27.72423	0.198801	0.558723	1.03912	2.20335	8.319072
1474	0	-6170.369	-6191.812	21.44322	1.199143	27.48228	0.174898	0.529394	1.0265	2.26921	7.544766
1475	1	-6150.587	-6190.841	40.25404	1.642593	31.49625	0.246534	0.61069	1.0578	2.08497	6.908422
1476	0	-6143.287	-6161.595	18.30826	1.511486	28.80297	0.227091	0.590457	1.05109	2.13136	7.655371
