Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
1229	1	-995.6326	-1040.188	44.55588	3470.389	29.41398	0.978506	0.994407	1.00543	1.02166	3.162004
1230	0	-996.5609	-1037.008	40.44729	8864.214	33.15139	0.986532	0.996519	1.00342	1.01353	3.256903
1231	1	-967.5177	-1027.004	59.48578	53891.07	32.7164	0.99453	0.998596	1.00139	1.00548	2.68178
1232	0	-965.4944	-1017.638	52.14377	46778.1	31.74228	0.994129	0.998493	1.00149	1.00588	2.909148
1233	1	-967.9204	-1031.168	63.24771	37181.88	36.91032	0.993416	0.998309	1.00168	1.0066	2.569392
1234	0	-980.7046	-1022.362	41.65756	6843.868	29.26368	0.984677	0.996034	1.00388	1.01541	3.261333
1235	1	-986.5053	-1030.605	44.10001	75508.41	31.5154	0.995378	0.998815	1.00118	1.00463	3.164685
1236	0	-982.3258	-1027.525	45.19939	6682.332	33.08312	0.984494	0.995986	1.00393	1.01559	3.114351
1237	1	-980.4574	-1026.926	46.46875	80462.2	31.67716	0.995522	0.998852	1.00114	1.00448	3.088403
1238	0	-1002.718	-1034.167	31.44862	50448.08	29.65045	0.994346	0.998549	1.00144	1.00566	3.603446
1239	1	-987.6023	-1029.086	41.48402	70876.15	31.96324	0.995229	0.998776	1.00122	1.00478	3.242207
1240	0	-988.3789	-1029.468	41.08944	75892.47	24.30083	0.99539	0.998818	1.00117	1.00462	3.249812
1241	1	-976.6385	-1020.977	44.33852	71689.03	36.94423	0.995257	0.998783	1.00121	1.00475	3.081092
1242	0	-992.5587	-1039.76	47.20152	91776.2	29.69633	0.995807	0.998925	1.00107	1.0042	3.072154
1243	1	-983.4532	-1031.97	48.51673	20395.49	32.74217	0.991114	0.997713	1.00226	1.00891	3.016857
1244	0	-990.2842	-1027.984	37.69999	85529.03	28.61925	0.995657	0.998887	1.00111	1.00435	3.402084
1245	1	-989.3956	-1032.086	42.69013	85340.89	30.83931	0.995652	0.998885	1.00111	1.00435	3.215956
1246	0	-998.6258	-1030.588	31.96264	17250.59	23.80682	0.990339	0.997512	1.00246	1.00969	3.621084
1247	1	-987.6577	-1029.675	42.01699	66897.32	28.72172	0.99509	0.99874	1.00125	1.00492	3.250999
1248	0	-982.5293	-1041.221	58.69153	21619.49	44.91195	0.991368	0.997779	1.00219	1.00866	2.601214
1249	1	-977.4209	-1027.488	50.06675	37999.41	30.43674	0.993487	0.998327	1.00166	1.00653	2.976903
1250	0	-988.5342	-1038.77	50.23591	59140.96	27.46305	0.994778	0.99866	1.00133	1.00523	2.951614
1251	1	-981.3592	-1027.658	46.29906	98489.5	28.32432	0.995953	0.998963	1.00103	1.00405	3.100523
1252	0	-995.6473	-1030.801	35.15336	76186.9	35.78124	0.995399	0.99882	1.00117	1.00461	3.357729
1253	1	-1001.739	-1032.596	30.85753	45205.07	25.76301	0.994028	0.998467	1.00152	1.00598	3.671164
1254	0	-993.0228	-1034.426	41.40356	46213.52	26.04717	0.994093	0.998484	1.0015	1.00592	3.2649
1255	1	-992.589	-1034.572	41.98253	81432.73	24.61187	0.995549	0.998859	1.00113	1.00446	3.220052
1256	0	-979.5303	-1029.778	50.24799	46221.22	28.43436	0.994094	0.998484	1.0015	1.00592	2.962099
1257	1	-1000.144	-1041.04	40.89571	6902.047	30.74241	0.984742	0.996051	1.00387	1.01534	3.275163
1258	0	-991.862	-1025.815	33.9526	41884.89	23.97988	0.993796	0.998407	1.00158	1.00622	3.539822
1259	1	-976.9658	-1033.445	56.47927	61263.7	31.7856	0.994869	0.998684	1.00131	1.00514	2.772675
1260	0	-1018.271	-1037.276	19.00509	26768.56	20.94907	0.992242	0.998005	1.00197	1.00778	4.168751
1261	1	-1003.772	-1034.626	30.85426	15540.43	20.50721	0.989822	0.997377	1.00259	1.01021	3.584244
1262	0	-1005.891	-1025.611	19.71965	21710.11	25.08257	0.991386	0.997783	1.00219	1.00864	4.116717
1263	1	-1024.825	-1046.105	21.27937	94939.78	25.8264	0.995878	0.998943	1.00105	1.00413	4.04176
1264	0	-1002.233	-1037.545	35.31109	52062.72	23.92785	0.994435	0.998572	1.00142	1.00558	3.482374
1265	1	-995.1087	-1035.666	40.55778	3969.677	29.08994	0.979898	0.994775	1.00508	1.02025	3.299956
1266	0	-1003.837	-1041.175	37.33829	81155.2	31.44343	0.995542	0.998857	1.00114	1.00447	3.380378
1267	1	-980.8574	-1025.002	44.14426	6349.938	33.47523	0.984094	0.995881	1.00403	1.016	3.14119
1268	0	-1008.835	-1037.381	28.54604	85421.89	26.69335	0.995654	0.998886	1.00111	1.00435	3.751748
1269	1	-1013.267	-1038.164	24.89739	39882.13	24.56881	0.993642	0.998367	1.00162	1.00637	3.914533
1270	0	-1002.858	-1034.108	31.25012	95806.49	21.77671	0.995896	0.998948	1.00105	1.00411	3.613004
1271	1	-991.3817	-1020.387	29.00542	47235.32	24.45504	0.994158	0.9985	1.00149	1.00585	3.747281
1272	0	-992.062	-1034.057	41.99448	58398.97	25.87341	0.994745	0.998652	1.00134	1.00526	3.240237
1273	1	-989.4033	-1021.575	32.17187	64791.65	23.97015	0.995011	0.99872	1.00127	1.005	3.613988
1274	0	-994.5463	-1031.63	37.08412	54345.26	24.40406	0.994553	0.998602	1.00139	1.00546	3.416193
1275	1	-998.6504	-1030.079	31.42893	83520.19	23.49373	0.995605	0.998873	1.00112	1.0044	3.640065
1276	0	-1010.33	-1037.424	27.09315	55635.78	31.55235	0.994616	0.998618	1.00137	1.00539	3.703352
1277	1	-992.8295	-1027.319	34.48944	83680.22	24.95543	0.995609	0.998874	1.00112	1.0044	3.527111
1278	0	-1006.864	-1036.499	29.63451	45517.26	23.34271	0.994048	0.998472	1.00152	1.00596	3.714984
1279	1	-989.9566	-1031.816	41.85913	18626.01	31.57587	0.990702	0.997606	1.00236	1.00933	3.235099
1280	0	-1016.57	-1036.075	19.50421	94401.97	19.04042	0.995866	0.99894	1.00105	1.00414	4.093798
1281	1	-975.3931	-1031.207	55.81413	61491.84	33.46594	0.994879	0.998686	1.0013	1.00513	2.792604
1282	0	-1015.199	-1033.433	18.23414	53791.73	20.75999	0.994525	0.998595	1.00139	1.00549	4.203314
1283	1	-984.374	-1035.169	50.79509	15599.63	36.10362	0.989841	0.997382	1.00258	1.0102	2.916814
1284	0	-1012.547	-1040.414	27.86763	58964.84	24.63538	0.99477	0.998658	1.00133	1.00524	3.7935
1285	1	-979.5618	-1027.622	48.06014	77105.32	31.56075	0.995426	0.998827	1.00117	1.00458	3.038794
1286	0	-1012.315	-1038.512	26.1975	40639.07	21.79167	0.993702	0.998382	1.0016	1.00631	3.845303
1287	1	-984.4757	-1029.498	45.02234	344.6195	36.29151	0.932382	0.981692	1.01665	1.06928	3.073617
1288	0	-992.2361	-1035.762	43.52555	99267.02	30.4543	0.995968	0.998967	1.00103	1.00404	3.191695
1289	1	-1008.405	-1043.812	35.4072	81850.75	24.07037	0.995561	0.998862	1.00113	1.00445	3.48051
1290	0	-983.676	-1036.175	52.4986	89010.57	34.69445	0.995743	0.998909	1.00108	1.00426	2.882996
1291	1	-994.363	-1034.227	39.86431	50922.38	25.21891	0.994373	0.998556	1.00143	1.00564	3.315439
1292	0	-984.9568	-1027.662	42.70482	70800.67	32.77066	0.995227	0.998776	1.00122	1.00478	3.193986
1293	1	-977.2269	-1022.64	45.41335	18396.34	31.79482	0.990644	0.997591	1.00238	1.00939	3.120739
1294	0	-969.8465	-1021.393	51.54688	25649.64	31.78977	0.992074	0.997962	1.00202	1.00795	2.927841
1295	1	-992.0317	-1029.2	37.16812	31493.62	28.41105	0.992847	0.998161	1.00182	1.00717	3.422273
1296	0	-983.8254	-1024.13	40.30435	5415.553	28.74423	0.98278	0.995536	1.00436	1.01733	3.310522
1297	1	-976.9224	-1020.375	43.45229	9839.136	29.41469	0.987215	0.996698	1.00324	1.01284	3.199521
1298	0	-988.727	-1030.024	41.29711	34544.35	25.59034	0.993169	0.998245	1.00174	1.00685	3.263844
1299	1	-976.3684	-1021.129	44.76078	67909.65	34.15903	0.995127	0.99875	1.00124	1.00488	3.113679
1300	0	-984.2199	-1027.464	43.24432	13863.75	31.02591	0.989225	0.997222	1.00274	1.01082	3.19641
1301	1	-1006.01	-1040.956	34.94544	7268.16	28.1892	0.98513	0.996153	1.00377	1.01495	3.502654
1302	0	-978.6568	-1029.868	51.21139	21312.72	29.17722	0.991307	0.997763	1.00221	1.00872	2.934311
1303	1	-998.8131	-1040.707	41.89424	21482.24	30.09338	0.991341	0.997772	1.0022	1.00869	3.248153
1304	0	-982.3181	-1031.668	49.34944	30912.79	30.33842	0.99278	0.998144	1.00184	1.00724	3.000497
1305	1	-976.5746	-1019.315	42.7399	95432.43	23.65279	0.995888	0.998946	1.00105	1.00412	3.163704
1306	0	-980.3461	-1036.91	56.56386	67609.06	27.37823	0.995116	0.998747	1.00124	1.00489	2.719288
1307	1	-990.8512	-1027.917	37.06547	71030.29	23.80738	0.995235	0.998778	1.00121	1.00477	3.406752
1308	0	-983.8016	-1026.599	42.79728	53854.47	29.95952	0.994528	0.998596	1.00139	1.00548	3.218984
1309	1	-1001.849	-1032.943	31.09437	77463.06	23.5242	0.995437	0.99883	1.00116	1.00457	3.654657
1310	0	-979.7847	-1034.832	55.04689	15395.72	33.53909	0.989774	0.997365	1.0026	1.01026	2.815268
1311	1	-989.2655	-1035.808	46.54235	82523.26	29.31209	0.995579	0.998866	1.00113	1.00443	3.094438
1312	0	-981.9769	-1026.035	44.0584	24331.79	26.24483	0.991863	0.997907	1.00207	1.00816	3.165589
1313	1	-983.9088	-1028.233	44.32383	50296.8	33.05125	0.994338	0.998547	1.00144	1.00567	3.141209
1314	0	-992.9438	-1033.417	40.47342	89142.24	26.13172	0.995746	0.998909	1.00108	1.00426	3.301313
1315	1	-982.8533	-1025.922	43.06861	10785.18	26.22873	0.987787	0.996847	1.0031	1.01227	3.203123
1316	0	-992.6473	-1028.344	35.69686	65342.03	21.0436	0.995032	0.998726	1.00127	1.00498	3.376679
1317	1	-987.4369	-1035.125	47.68769	79609.21	30.23593	0.995499	0.998846	1.00115	1.00451	3.055449
1318	0	-1003.59	-1037.315	33.72423	62905.6	25.65809	0.994937	0.998701	1.00129	1.00507	3.559839
1319	1	-957.4466	-1017.107	59.65996	8847.011	34.01491	0.986519	0.996516	1.00342	1.01355	2.677643
1320	0	-991.4745	-1029.415	37.9404	18055.34	29.1629	0.990556	0.997568	1.0024	1.00948	3.389281
1321	1	-989.2472	-1035.794	46.54705	2922.341	28.26277	0.976585	0.993897	1.00591	1.02361	3.09147
1322	0	-994.206	-1031.561	37.35545	99929.03	27.41286	0.995982	0.99897	1.00102	1.00402	3.420781
1323	1	-966.6432	-1027.653	61.00987	734.5185	35.23486	0.953496	0.987635	1.01159	1.04728	2.636703
1324	0	-1004.562	-1035.829	31.26723	7740.411	24.45975	0.985589	0.996273	1.00365	1.01448	3.654814
1325	1	-970.9037	-1023.605	52.7017	26219.22	31.41431	0.992161	0.997984	1.00199	1.00786	2.891778
1326	0	-998.2641	-1030.781	32.51702	26176.22	24.27478	0.992154	0.997982	1.002	1.00787	3.602369
1327	1	-974.8041	-1023.773	48.9689	64085.45	29.40895	0.994983	0.998713	1.00128	1.00503	3.011958
1328	0	-994.8759	-1033.544	38.66816	67249.93	31.25277	0.995103	0.998744	1.00125	1.00491	3.340791
1329	1	-962.6364	-1022.051	59.41444	58755.8	34.1321	0.994761	0.998656	1.00133	1.00525	2.68473
1330	0	-1001.375	-1042.569	41.19398	67845.8	32.67201	0.995124	0.998749	1.00124	1.00488	3.241526
1331	1	-983.6272	-1029.531	45.90413	7722.678	24.70218	0.985573	0.996269	1.00366	1.0145	3.063176
1332	0	-1013.49	-1048.093	34.603	66149.71	28.55908	0.995062	0.998733	1.00126	1.00495	3.510966
1333	1	-999.4659	-1036.366	36.89959	56946.75	26.95354	0.994678	0.998634	1.00136	1.00533	3.438585
1334	0	-999.0485	-1037.59	38.5419	96066.71	23.21988	0.995902	0.99895	1.00104	1.0041	3.330043
1335	1	-1002.803	-1028.578	25.77521	45366.67	24.82024	0.994039	0.998469	1.00152	1.00597	3.877276
1336	0	-1019.097	-1044.763	25.66612	37613.75	24.813	0.993454	0.998318	1.00167	1.00656	3.881722
1337	1	-1007.137	-1041.005	33.86786	47300.76	26.94094	0.994162	0.998501	1.00149	1.00585	3.551136
1338	0	-1010.668	-1031.995	21.32677	26612.41	28.27149	0.992219	0.997999	1.00198	1.0078	3.983588
1339	1	-998.7876	-1037.494	38.70605	53462.11	27.25578	0.994508	0.998591	1.0014	1.0055	3.371644
1340	0	-1000.222	-1032.947	32.72501	95945.91	30.96681	0.995899	0.998949	1.00105	1.00411	3.536615
1341	1	-996.7126	-1029.231	32.51807	83921.28	29.16778	0.995616	0.998876	1.00112	1.00439	3.575139
1342	0	-990.1109	-1037.396	47.28491	78809.99	33.75394	0.995476	0.99884	1.00115	1.00453	3.044384
1343	1	-1007.877	-1037.36	29.4824	26250.55	19.80736	0.992166	0.997985	1.00199	1.00786	3.617168
1344	0	-992.7195	-1037.7	44.98045	88908.49	28.35182	0.99574	0.998908	1.00109	1.00427	3.147151
1345	1	-998.6109	-1047.018	48.40736	75471.72	26.22037	0.995377	0.998814	1.00118	1.00463	2.999417
1346	0	-985.8598	-1030.195	44.33515	86277.73	34.41149	0.995676	0.998891	1.0011	1.00433	3.122494
1347	1	-990.1263	-1032.746	42.62016	43802.43	29.5248	0.993933	0.998442	1.00154	1.00608	3.227303
1348	0	-1003.131	-1040.232	37.10102	37253.95	27.17182	0.993422	0.99831	1.00167	1.00659	3.430736
1349	1	-977.2447	-1033.983	56.73826	78545.52	30.79784	0.995468	0.998838	1.00115	1.00454	2.760178
1350	0	-995.0553	-1028.028	32.97296	71288.86	24.3922	0.995243	0.99878	1.00121	1.00476	3.584563
1351	1	-989.8374	-1031.335	41.49759	96991.53	27.55631	0.995921	0.998955	1.00104	1.00408	3.269989
1352	0	-989.0298	-1030.861	41.83139	87239.76	26.99026	0.9957	0.998898	1.0011	1.00431	3.255802
1353	1	-984.2501	-1033.735	49.48474	18620.38	32.5117	0.9907	0.997605	1.00236	1.00933	2.988811
1354	0	-999.8731	-1037.432	37.55931	95523.07	24.67774	0.99589	0.998947	1.00105	1.00412	3.400669
1355	1	-993.7344	-1035.401	41.66661	13709	27.93097	0.989165	0.997206	1.00275	1.01088	3.264291
1356	0	-975.6558	-1022.993	47.3369	12919.72	31.55866	0.988839	0.997122	1.00283	1.0112	3.061722
1357	1	-997.8192	-1045.378	47.55873	54773.44	28.03713	0.994574	0.998608	1.00138	1.00544	3.054144
1358	0	-975.2151	-1024.456	49.24121	82976.39	34.92965	0.995591	0.998869	1.00112	1.00442	2.974255
1359	1	-999.0328	-1043.84	44.80686	5043.043	27.65926	0.982158	0.995372	1.00451	1.01796	3.150507
1360	0	-982.062	-1040.456	58.39397	21142.2	35.78836	0.991272	0.997754	1.00222	1.00876	2.708171
1361	1	-977.1966	-1025.801	48.60471	13804.35	30.75709	0.989202	0.997216	1.00274	1.01084	3.024369
1362	0	-969.487	-1033.681	64.19442	7254.416	30.98054	0.985116	0.996149	1.00377	1.01496	2.520567
1363	1	-968.8866	-1017.188	48.3016	44192.64	24.6672	0.99396	0.998449	1.00154	1.00605	2.965039
1364	0	-974.3569	-1026.924	52.56677	3904.142	31.45617	0.979731	0.994731	1.00512	1.02042	2.896059
1365	1	-989.0413	-1033.013	43.97186	8416.162	29.43821	0.986179	0.996427	1.0035	1.01389	3.181789
1366	0	-993.9383	-1028.903	34.96487	96255.8	27.02976	0.995906	0.998951	1.00104	1.0041	3.510036
1367	1	-1008.202	-1047.985	39.78307	87509.42	32.85175	0.995706	0.998899	1.00109	1.0043	3.281843
1368	0	-977.7744	-1031.2	53.42526	4908.313	33.16094	0.981915	0.995308	1.00458	1.0182	2.865387
1369	1	-1000.07	-1044.522	44.45128	56688.61	32.07696	0.994666	0.998631	1.00136	1.00534	3.148239
1370	0	-1000.547	-1033.139	32.59253	62991.99	22.60327	0.99494	0.998702	1.00129	1.00507	3.57405
1371	1	-996.5744	-1041.133	44.55873	32338.47	24.96711	0.99294	0.998186	1.0018	1.00708	3.123883
1372	0	-1014.383	-1049.843	35.4597	67187.4	31.60411	0.9951	0.998743	1.00125	1.00491	3.43726
1373	1	-981.4935	-1035.158	53.66493	7663.224	30.12862	0.985517	0.996254	1.00367	1.01456	2.857207
1374	0	-990.3437	-1039.399	49.05557	28611.42	33.73369	0.992495	0.998071	1.00191	1.00752	2.992116
1375	1	-993.007	-1040.26	47.25325	53492.19	28.39525	0.994509	0.998591	1.0014	1.0055	3.067219
1376	0	-1015.024	-1048.906	33.88232	2066.26	24.46693	0.972177	0.99272	1.007	1.0281	3.547964
1377	1	-971.4973	-1027.243	55.74529	97345.25	31.73306	0.995929	0.998956	1.00104	1.00408	2.795669
1378	0	-996.0766	-1028.858	32.78107	795.0853	29.42802	0.955287	0.988129	1.01115	1.04543	3.562096
1379	1	-969.315	-1027.829	58.51369	57988.39	31.11254	0.994726	0.998647	1.00134	1.00528	2.704867
1380	0	-991.5766	-1028.054	36.47734	79929	28.57768	0.995508	0.998848	1.00114	1.0045	3.445173
1381	1	-1004.431	-1046.591	42.1598	98682.12	28.92957	0.995957	0.998964	1.00103	1.00405	3.245445
1382	0	-988.2505	-1030.888	42.63777	39838.57	31.08545	0.993639	0.998366	1.00162	1.00638	3.215399
1383	1	-994.8326	-1042.852	48.01968	14649.91	30.48375	0.989518	0.997298	1.00266	1.01052	3.044067
1384	0	-981.8338	-1048.565	66.73088	71844.64	41.05827	0.995262	0.998785	1.00121	1.00475	2.456385
1385	1	-995.7597	-1036.84	41.08022	59653.58	27.93174	0.9948	0.998666	1.00132	1.00521	3.285285
1386	0	-991.696	-1045.081	53.38472	10328.4	36.86618	0.98752	0.996778	1.00317	1.01253	2.837095
1387	1	-977.2953	-1030.501	53.20546	50595.58	38.0372	0.994355	0.998551	1.00144	1.00566	2.82805
1388	0	-993.1049	-1038.539	45.434	31112.78	26.10202	0.992803	0.99815	1.00183	1.00722	3.111026
1389	1	-981.344	-1035.223	53.87865	4420.611	29.29452	0.980947	0.995053	1.00482	1.01918	2.843997
1390	0	-989.6524	-1039.318	49.66595	51946.99	29.93556	0.994429	0.99857	1.00142	1.00558	2.989679
1391	1	-990.6206	-1033.421	42.80056	63135.87	30.8684	0.994946	0.998703	1.00129	1.00506	3.212122
1392	0	-983.8813	-1031.407	47.52558	73853.21	29.89341	0.995327	0.998801	1.00119	1.00468	3.061205
1393	1	-1003.433	-1042.58	39.14647	3278.861	25.32189	0.97789	0.994243	1.00558	1.02228	3.345101
1394	0	-1010.808	-1046.137	35.32815	92273.86	24.13226	0.995819	0.998928	1.00107	1.00419	3.484668
1395	1	-1010.016	-1055.136	45.11946	79650.8	25.81376	0.9955	0.998846	1.00115	1.00451	3.118455
1396	0	-991.0093	-1031.685	40.67526	72665.06	27.97206	0.995289	0.998792	1.0012	1.00472	3.299741
1397	1	-986.509	-1036.359	49.84978	3495.251	25.26439	0.978582	0.994427	1.00541	1.02158	2.920789
1398	0	-965.3757	-1017.581	52.20506	16900.07	32.59753	0.990239	0.997486	1.00248	1.00979	2.904809
1399	1	-987.0219	-1038.691	51.66865	60236.49	29.12875	0.994826	0.998672	1.00132	1.00518	2.918292
1400	0	-968.8367	-1024.127	55.29013	25594.12	32.59396	0.992066	0.997959	1.00202	1.00796	2.810171
1401	1	-976.4448	-1015.521	39.0762	39613.75	25.47993	0.993621	0.998362	1.00162	1.00639	3.349556
1402	0	-984.3093	-1037.416	53.10695	91114.03	30.44482	0.995792	0.998921	1.00107	1.00421	2.877046
1403	1	-1006.034	-1042.859	36.82576	76325.51	24.86233	0.995403	0.998821	1.00117	1.0046	3.432515
1404	0	-980.0127	-1040.173	60.16069	45754.31	35.70367	0.994064	0.998476	1.00151	1.00595	2.659149
1405	1	-996.5637	-1032.179	35.61535	59608.72	24.10375	0.994799	0.998665	1.00132	1.00521	3.472354
1406	0	-977.4649	-1028.456	50.99137	92028.56	32.08368	0.995813	0.998927	1.00107	1.00419	2.944326
1407	1	-987.5387	-1034.368	46.82935	6006.714	24.25329	0.983647	0.995764	1.00414	1.01645	3.012077
1408	0	-1002.526	-1039.741	37.21483	2571.932	27.03508	0.975048	0.993488	1.00629	1.02517	3.426788
1409	1	-1003.683	-1042.908	39.22473	52197.09	23.21921	0.994442	0.998573	1.00142	1.00557	3.300616
1410	0	-1000.361	-1039.289	38.92854	23793.44	25.79491	0.991772	0.997883	1.00209	1.00825	3.358139
1411	1	-998.8799	-1033.759	34.87936	2235.956	28.156	0.973248	0.993007	1.00674	1.02701	3.505307
1412	0	-987.0468	-1023.999	36.95224	71963.23	27.53026	0.995266	0.998786	1.00121	1.00474	3.435043
1413	1	-975.1842	-1021.723	46.53903	42382.47	25.33141	0.993832	0.998416	1.00157	1.00618	3.053375
1414	0	-990.2291	-1029.477	39.24792	27805.02	25.75553	0.992387	0.998043	1.00194	1.00763	3.345424
1415	1	-984.1371	-1035.959	51.82229	58404.36	32.39214	0.994745	0.998652	1.00134	1.00526	2.917385
1416	0	-1005.433	-1039.914	34.48092	81061.95	24.58374	0.995539	0.998856	1.00114	1.00447	3.524599
1417	1	-984.9768	-1034.599	49.62251	90537.87	30.32802	0.995779	0.998918	1.00108	1.00423	2.991494
1418	0	-1005.212	-1031.047	25.83459	95445.42	21.4169	0.995889	0.998946	1.00105	1.00412	3.854467
1419	1	-986.7279	-1028.456	41.72782	74604.24	25.22576	0.99535	0.998808	1.00118	1.00466	3.241655
1420	0	-1009.336	-1033.902	24.56596	85409.44	22.01455	0.995654	0.998886	1.00111	1.00435	3.923296
1421	1	-972.4473	-1024.491	52.04415	96491.12	28.79944	0.995911	0.998952	1.00104	1.00409	2.902616
1422	0	-1007.768	-1033.764	25.99677	71708.16	23.42218	0.995257	0.998784	1.00121	1.00475	3.871087
1423	1	-988.3141	-1031.148	42.83418	87838.35	31.65644	0.995714	0.998901	1.00109	1.00429	3.203364
1424	0	-1006.587	-1032.529	25.94153	81099.52	28.18836	0.99554	0.998856	1.00114	1.00447	3.822081
1425	1	-981.3222	-1031.026	49.70387	77348.27	30.57425	0.995433	0.998829	1.00116	1.00457	2.988784
1426	0	-990.0704	-1023.078	33.00807	70698.38	30.34527	0.995224	0.998775	1.00122	1.00478	3.539011
1427	1	-998.9424	-1025.958	27.01511	94532.82	27.69107	0.995869	0.998941	1.00105	1.00414	3.793192
1428	0	-990.6086	-1023.523	32.91397	78895.3	24.76816	0.995478	0.998841	1.00115	1.00453	3.5894
1429	1	-992.2169	-1026.915	34.69761	84232.71	27.39156	0.995624	0.998878	1.00112	1.00438	3.517875
1430	0	-1024.716	-1048.428	23.71242	66617.92	27.06407	0.99508	0.998738	1.00125	1.00493	3.92565
1431	1	-995.0242	-1033.523	38.49849	47109.25	34.33148	0.99415	0.998498	1.00149	1.00586	3.293669
1432	0	-992.5432	-1032.78	40.23633	52587.58	24.84451	0.994463	0.998579	1.00141	1.00555	3.295044
1433	1	-993.1478	-1035.773	42.62526	83548.3	24.7076	0.995606	0.998873	1.00112	1.0044	3.196028
1434	0	-997.7991	-1043.595	45.79585	19997.23	31.36036	0.991026	0.99769	1.00228	1.009	3.11199
1435	1	-1005.879	-1038.86	32.98109	75616.4	23.23584	0.995381	0.998816	1.00118	1.00463	3.569807
1436	0	-983.4119	-1023.749	40.33757	50092.31	30.3733	0.994326	0.998544	1.00144	1.00569	3.297195
1437	1	-999.0844	-1033.018	33.93319	27043.31	21.69168	0.992281	0.998015	1.00196	1.00774	3.486765
1438	0	-983.0141	-1029.935	46.92093	27048	27.17092	0.992282	0.998015	1.00196	1.00774	3.069325
1439	1	-998.0434	-1037.774	39.73078	77278.96	27.29425	0.995431	0.998828	1.00116	1.00458	3.334078
1440	0	-1012.95	-1037.616	24.66604	77128.25	29.22814	0.995427	0.998827	1.00117	1.00458	3.84285
1441	1	-1001.58	-1044.866	43.28628	1631.317	30.09411	0.968706	0.991787	1.00786	1.03164	3.201892
1442	0	-995.967	-1041.524	45.55714	56872.18	25.39941	0.994675	0.998634	1.00136	1.00534	3.09356
1443	1	-977.0019	-1031.75	54.74785	12540.29	33.82588	0.988672	0.997078	1.00288	1.01137	2.822961
1444	0	-1012.054	-1038.47	26.41668	8983.347	26.13748	0.986621	0.996543	1.00339	1.01344	3.83916
1445	1	-996.1823	-1035.826	39.64402	13633.18	28.2943	0.989135	0.997199	1.00276	1.01091	3.335597
1446	0	-987.5237	-1023.477	35.95297	69128.91	23.78273	0.99517	0.998761	1.00123	1.00484	3.453043
1447	1	-966.694	-1030.435	63.74073	46484.35	33.01154	0.994111	0.998488	1.0015	1.0059	2.553511
1448	0	-992.3374	-1032.009	39.67142	22846.59	29.43177	0.991603	0.99784	1.00214	1.00842	3.327924
1449	1	-976.804	-1032.147	55.34288	28740.86	33.19668	0.992512	0.998075	1.00191	1.00751	2.807469
